ticker,date,open,high,low,close,volume
XLC,2018-09-14,48.511727692061555,48.511727692061555,48.12275679510217,48.24243927001953,1190800
XLC,2018-09-17,48.29230697024272,48.29230697024272,47.73378621384293,47.773681640625,810800
XLC,2018-09-18,47.82354920105716,48.282335196858895,47.773681819711285,48.11278533935547,430100
XLC,2018-09-19,48.162652221620384,48.29230665084866,47.86344413200835,48.24243927001953,2385200
XLC,2018-09-20,48.64138744689462,48.82091306720288,48.392046730315066,48.77104568481445,4554200
XLC,2018-09-21,48.8907283188779,48.910676032824156,48.29230831440241,48.421966552734375,7974600
XLC,2018-09-24,48.08286302492282,48.49178164922757,47.88338969009766,48.421966552734375,6769400
XLC,2018-09-25,48.41199393654449,48.521704459431035,48.122757795232204,48.44191360473633,3994500
XLC,2018-09-26,48.52170578485756,49.12012199286489,48.471834596992394,48.631412506103516,5688600
XLC,2018-09-27,48.93062193822529,49.39937988240545,48.76106827826776,49.0503044128418,3649400
XLC,2018-09-28,48.94059604180297,48.990463424696735,48.66931397859447,48.87078094482422,2306600
XLC,2018-10-01,49.040329801515576,49.09020098802366,48.44191360979222,48.67130661010742,7636900
XLC,2018-10-02,48.64138826553153,48.83388009333517,48.451890687411286,48.631412506103516,5823500
XLC,2018-10-03,48.90070127639189,49.06027918659718,48.72117565183126,48.850833892822266,5146200
XLC,2018-10-04,48.80096298212418,48.80096298212418,47.74375702552614,48.15267562866211,5292200
XLC,2018-10-05,48.22249069359399,48.40201630507522,47.35478610785951,47.69388961791992,2648400
XLC,2018-10-08,47.47447006133168,47.703866864541375,46.886025828598285,47.5343132019043,2170000
XLC,2018-10-09,47.53431419984578,47.993100206622316,47.44455138942103,47.50439453125,1991400
XLC,2018-10-10,47.404653346878504,47.41462910561848,45.58945332919731,45.62934875488281,4050700
XLC,2018-10-11,45.539587426568325,46.147979371776344,44.81151300505888,45.240379333496094,8840700
XLC,2018-10-12,46.31753009253439,46.37737323411884,45.46977317892696,46.24771499633789,5877600
XLC,2018-10-15,46.088135426764616,46.55689717399843,45.87869014573399,46.06818771362305,1576900
XLC,2018-10-16,46.5668706662661,47.37972383392384,46.487083615701856,47.28497314453125,3707300
XLC,2018-10-17,47.61410604640496,47.61410604640496,46.98576636035679,47.47447204589844,4571000
XLC,2018-10-18,47.36476364729609,47.36476364729609,46.25469602015573,46.60676574707031,21297200
XLC,2018-10-19,46.87605451228378,47.284973133503314,46.41726850889355,46.59679412841797,3544400
XLC,2018-10-22,46.8660835517115,46.99573798717774,46.38734601973434,46.566871643066406,2711700
XLC,2018-10-23,45.90861180477399,46.66660971848883,45.51764726322234,46.46713638305664,2779600
XLC,2018-10-24,46.4571616142432,46.4571616142432,44.20311952828099,44.252986907958984,3552300
XLC,2018-10-25,45.050877320020895,46.0282962439999,45.050877320020895,45.719112396240234,3391700
XLC,2018-10-26,44.312830061439755,45.47974272577817,43.92385917332695,44.48237991333008,5229100
XLC,2018-10-29,45.180534596347066,45.479742678845284,42.95641598343946,43.7942008972168,3491000
XLC,2018-10-30,43.7243879858806,45.05087861282533,43.54985024610331,44.99103927612305,6283600
XLC,2018-10-31,45.86871934916312,46.42724011267464,45.66924601735015,45.91858673095703,3577200
XLC,2018-11-01,46.06818756187684,46.28760860107412,45.61937733390021,46.18787384033203,2550000
XLC,2018-11-02,46.3275043328372,46.62471879174494,45.41990430740293,45.719112396240234,2628600
XLC,2018-11-05,45.8088777004228,45.8088777004228,45.200485730662045,45.52961730957031,2439500
XLC,2018-11-06,45.57948336268403,46.05821707787466,45.449825125870724,45.79890060424805,2040300
XLC,2018-11-07,46.26766123464937,46.66660788988123,46.04824019380812,46.63668441772461,2705800
XLC,2018-11-08,46.66660720126917,46.66660720126917,45.92855704137208,46.197845458984375,1295700
XLC,2018-11-09,45.61937794201529,45.788927798464414,44.89129972127112,45.25035095214844,2234500
XLC,2018-11-12,45.20048320361415,45.250350584244494,44.382645986437296,44.5721435546875,1203700
XLC,2018-11-13,44.77161771173798,45.17056437345017,44.34275138202045,44.43251419067383,2186100
XLC,2018-11-14,44.91124824624732,45.030934528460925,44.2928843400265,44.65193557739258,2137500
XLC,2018-11-15,44.4424907853644,45.06085469847102,44.01960914222448,44.98106384277344,3864100
XLC,2018-11-16,44.721750843195615,44.9311961309103,44.33277993611481,44.76164627075195,2092100
XLC,2018-11-19,44.61203960530262,44.64195927317204,43.27557324066707,43.40523147583008,2358000
XLC,2018-11-20,42.62728948828109,43.30549271973409,42.26823825686419,42.836734771728516,5028200
XLC,2018-11-21,43.2755752218412,43.74433699798789,43.205760123858184,43.34539031982422,3187400
XLC,2018-11-23,43.0761017209024,43.21573572098126,42.776893615722656,42.776893615722656,667100
XLC,2018-11-26,43.27557308582851,43.76428255222522,43.165862564516765,43.75430679321289,2563700
XLC,2018-11-27,43.60470383013992,44.03357014831332,43.41520245884079,43.89393615722656,2114400
XLC,2018-11-28,44.12333301441445,44.8115119934082,43.614675843501345,44.8115119934082,2707400
XLC,2018-11-29,44.5721458850856,45.18552573235666,44.41755585565782,44.96112060546875,2247700
XLC,2018-11-30,45.040906150760804,45.040906150760804,44.52227701223949,44.891300201416016,5563500
XLC,2018-12-03,45.858744917657845,45.858744917657845,44.781594982103435,44.96112060546875,5790400
XLC,2018-12-04,44.88132803780692,45.14064070354049,43.53488971852764,43.63462448120117,3268000
XLC,2018-12-06,42.98633616282573,44.12333297729492,42.856681735134174,44.12333297729492,3560400
XLC,2018-12-07,43.973728159885205,44.332779394228716,43.096047787560764,43.28554916381836,2625800
XLC,2018-12-10,43.405232141625966,43.82412271677248,42.79384974305563,43.61467742919922,3379500
XLC,2018-12-11,44.143277189390744,44.24301575519034,43.41520277992135,43.654571533203125,4425900
XLC,2018-12-12,44.06348983822689,44.71177719523358,44.06348983822689,44.12333297729492,3352600
XLC,2018-12-13,44.26296599104616,44.42254390078314,43.644598261757565,43.92386245727539,1984100
XLC,2018-12-14,43.4750474033467,44.02359621773784,43.4052323072226,43.4949951171875,1910800
XLC,2018-12-17,43.335414829113994,43.72438571603586,42.328076261028826,42.64723205566406,3275000
XLC,2018-12-18,42.876630198472014,43.30549271973409,42.587394061537594,42.836734771728516,3597400
XLC,2018-12-19,42.776891586439845,43.455098621813946,41.679793984613255,41.919158935546875,5714100
XLC,2018-12-20,41.66981987700613,42.09868621944871,40.65949079334622,41.181114196777344,9067000
XLC,2018-12-21,41.151190202734,41.50026948883372,39.395833231521834,39.70501708984375,7987400
XLC,2018-12-24,39.42575406318451,40.05409375299153,38.86723327636719,38.86723327636719,3888500
XLC,2018-12-26,39.16644119570692,41.0714041657974,38.938045002300754,41.051456451416016,4104000
XLC,2018-12-27,40.482957460601426,41.24095153808594,39.64517253041472,41.24095153808594,3768600
XLC,2018-12-28,41.40052994037792,41.72966150480566,40.85198113763566,41.111297607421875,2631900
XLC,2018-12-31,41.43045524467969,41.57008544013652,40.6525096055613,41.171138763427734,5303600
XLC,2019-01-02,40.49292880388359,41.9241458143765,40.413141757022544,41.719688415527344,4625800
XLC,2019-01-03,41.450400284229,41.769556083146256,40.951718872841134,41.02153396606445,3433700
XLC,2019-01-04,41.69974335831645,42.89657576991326,41.56010935930186,42.786869049072266,2647900
XLC,2019-01-07,42.83673544332205,43.4550993489918,42.69710525216798,43.27557373046875,4048400
XLC,2019-01-08,43.69446680926356,44.0634899898599,43.3753110090769,44.00364685058594,2144800
XLC,2019-01-09,44.143278872333326,44.17320234553265,43.67452091143444,44.06349182128906,1840800
XLC,2019-01-10,43.87399507177933,44.21309860553408,43.54486349285378,44.153255462646484,1340500
XLC,2019-01-11,43.87399473813267,44.0036491731136,43.544863161710055,43.933834075927734,1227900
XLC,2019-01-14,43.64459561247475,43.94580113404426,43.435150332028094,43.774253845214844,2344900
XLC,2019-01-15,43.99367738367271,44.602069351124925,43.91388652679621,44.5023307800293,2459700
XLC,2019-01-16,44.55219683286893,44.66190735547928,44.25298873779173,44.31283187866211,20343800
XLC,2019-01-17,44.213098769474314,44.612041642958445,44.07346476888551,44.49235916137695,3311000
XLC,2019-01-18,44.82148643856856,45.15560589475168,44.64196081587352,44.851409912109375,3375800
XLC,2019-01-22,44.542226381926504,44.602069524816926,43.644598261757565,43.92386245727539,4343200
XLC,2019-01-23,44.173202172415536,44.25298922314711,43.32544145498855,43.724388122558594,2540500
XLC,2019-01-24,43.70444140464799,43.97372984069867,43.475048397190925,43.92386245727539,2878700
XLC,2019-01-25,44.312830061439755,44.62201390296806,44.23303921021806,44.48237991333008,3341100
XLC,2019-01-28,44.06349082405857,44.15325363235026,43.70543640586965,44.09341049194336,4328200
XLC,2019-01-29,44.06349281568085,44.073464770547396,43.43515312923873,43.57478332519531,1138100
XLC,2019-01-30,43.834097996287575,44.28689929941523,43.39525590754133,44.203121185302734,2578000
XLC,2019-01-31,45.38001069736022,46.19784794841418,45.290247886652466,46.00835037231445,4798700
XLC,2019-02-01,45.90860947594953,46.23774103341227,45.78892700261637,45.84877014160156,4395100
XLC,2019-02-04,45.88866277664895,46.27763748168945,45.739060632837045,46.27763748168945,3703100
XLC,2019-02-05,46.23774420107113,46.82618845850845,46.20782453184741,46.786293029785156,2388600
XLC,2019-02-06,46.407290710164276,46.407290710164276,45.63932088364673,45.73905944824219,3748900
XLC,2019-02-07,45.33014396325764,45.46877734364029,44.811514805596374,45.30022048950195,2341500
XLC,2019-02-08,44.98106205546029,45.60940170288086,44.94117043383399,45.60940170288086,2600400
XLC,2019-02-11,45.79889957800586,45.89863814433403,45.11072059120925,45.14064025878906,2061100
XLC,2019-02-12,45.569508429219816,45.81884914818944,45.54956071514575,45.659271240234375,2442900
XLC,2019-02-13,45.848771630089956,46.04824115724197,45.64929829830059,45.68919372558594,3620700
XLC,2019-02-14,45.44982315844,46.06619340832009,45.26032559332918,45.858741760253906,2103300
XLC,2019-02-15,46.177898570054936,46.177898570054936,45.81884734016494,46.0582160949707,2283500
XLC,2019-02-19,45.928560008982885,46.27763930087435,45.858744911532085,46.10808563232422,4218800
XLC,2019-02-20,46.15795068338131,46.257689249441256,45.69916469341737,45.94850540161133,3566300
XLC,2019-02-21,45.83879385650577,45.86671989345079,45.35008820996784,45.51963806152344,2631200
XLC,2019-02-22,45.709140452342005,45.96845311482332,45.5994299319947,45.94850540161133,4005400
XLC,2019-02-25,46.21779598994705,46.2826232074475,45.95848331530781,45.998374938964844,2410800
XLC,2019-02-26,45.85874474457161,46.21181129523913,45.729086504933264,45.998374938964844,4704600
XLC,2019-02-27,45.78892964774115,45.95848331567533,45.439854161755264,45.76898193359375,4009800
XLC,2019-02-28,45.72908550857258,45.948506554773964,45.68919388578472,45.79890060424805,2374200
XLC,2019-03-01,46.098112019111106,46.177899068482695,45.88866292965637,46.15795135498047,7114200
XLC,2019-03-04,46.38734619021062,46.5070324759635,45.62436419056405,46.217796325683594,2906600
XLC,2019-03-05,46.227766303550894,46.636684917458524,45.998373305957564,46.50703048706055,2805900
XLC,2019-03-06,46.58681819903569,46.684559333031714,46.34745324363571,46.487083435058594,6131600
XLC,2019-03-07,46.42723861289083,46.42723861289083,45.84877015442111,46.078163146972656,3377700
XLC,2019-03-08,45.57948271229432,46.07816413408171,45.43985252293583,46.048240661621094,2566500
XLC,2019-03-11,46.167926162577906,46.886024810672254,46.167926162577906,46.87605285644531,3594000
XLC,2019-03-12,46.965816334194635,47.22512899881046,46.945868620818445,47.08549880981445,8112500
XLC,2019-03-13,47.25505164568832,47.40465378644035,47.075526033076095,47.225128173828125,3486900
XLC,2019-03-14,47.07552917823758,47.175263945402314,46.876055839270634,47.01568603515625,3539800
XLC,2019-03-15,46.9957346678597,47.035630093479554,46.63369300172067,46.895999908447266,6868900
XLC,2019-03-18,46.69652838486153,46.74639576648984,46.39233241090028,46.49705505371094,2807200
XLC,2019-03-19,46.67658184217451,46.945870275287355,46.39233357466163,46.576847076416016,3570800
XLC,2019-03-20,46.576844608898156,47.135365354976656,46.4072909505263,46.99573516845703,7390700
XLC,2019-03-21,46.846135355946934,47.6510064029843,46.80623992791936,47.614105224609375,3183200
XLC,2019-03-22,47.39468299123717,47.591162072177184,46.7065039958197,46.846134185791016,5174600
XLC,2019-03-25,46.71647478286194,46.99573515582613,46.467134077104696,46.76634216308594,2408500
XLC,2019-03-26,47.00571092728685,47.41462953265314,46.786289888677594,46.99573516845703,2488600
XLC,2019-03-27,47.0555781193045,47.15531287938037,46.407290764899656,46.65663146972656,2465700
XLC,2019-03-28,46.61673967372323,46.67657900768954,46.31752778534284,46.54692077636719,1891100
XLC,2019-03-29,46.79626199226402,46.8361574184362,46.277636670574665,46.64665985107422,2542900
XLC,2019-04-01,47.0057104563874,47.3946813448346,47.0057104563874,47.35478591918945,4249700
XLC,2019-04-02,47.49441926575138,47.67394488846738,47.33185091215007,47.604129791259766,3323300
XLC,2019-04-03,47.823548685779116,48.202547628271375,47.6839184976602,47.783653259277344,2303600
XLC,2019-04-04,47.983129085654845,48.22149723283591,47.813575416512215,48.05294418334961,2788100
XLC,2019-04-05,48.22249321596276,48.232468975254186,48.0429675950911,48.19257354736328,2379700
XLC,2019-04-08,48.13272957408851,48.152677287689386,47.86344495207002,48.10280990600586,2340500
XLC,2019-04-09,47.99309889522938,48.31225470032159,47.98312694084907,48.23246765136719,4872800
XLC,2019-04-10,48.3421788410053,48.471833272928166,48.172625177097714,48.44191360473633,2265200
XLC,2019-04-11,48.5316754151801,48.591518554969575,48.38705734750016,48.471832275390625,2115300
XLC,2019-04-12,48.84086061460772,48.93062342445589,48.66631906988705,48.89072799682617,4894100
XLC,2019-04-15,48.90070127639189,48.93560882535437,48.561597741625974,48.850833892822266,2345700
XLC,2019-04-16,48.99046242471003,49.04032980658591,48.711202042495245,48.900699615478516,2157000
XLC,2019-04-17,49.090201826919156,49.11513361596189,48.880752732063115,48.99046325683594,2826000
XLC,2019-04-18,49.12012050562316,49.12012050562316,48.88075174688528,49.0203857421875,1755100
XLC,2019-04-22,48.92064750350114,49.239803314208984,48.87277375143122,49.239803314208984,2126800
XLC,2019-04-23,49.49912079052438,50.01774994458475,49.37943450560759,49.89806365966797,3929800
XLC,2019-04-24,49.90803941949506,49.91801137425282,49.58888360232245,49.668670654296875,3311500
XLC,2019-04-25,50.52640384576262,50.53637580062026,50.06761782956144,50.227195739746094,3064600
XLC,2019-04-26,50.35685215736695,50.64608449341564,50.097535684807966,50.626136779785156,2076600
XLC,2019-04-29,50.73584732350215,51.204609082419886,50.73584732350215,51.08492660522461,1340700
XLC,2019-04-30,50.1474030497658,50.287033240495084,49.75344426612969,49.937957763671875,3197100
XLC,2019-05-01,50.147404050933694,50.24215474137908,49.67365820798162,49.678646087646484,4262700
XLC,2019-05-02,49.71853670708595,49.83822298880143,49.06027737620021,49.47917175292969,4680800
XLC,2019-05-03,49.73848377335524,49.98782448339462,49.55397408289398,49.95790481567383,2050400
XLC,2019-05-06,49.140066439150736,49.957903644536756,49.130090680386125,49.87811279296875,3159800
XLC,2019-05-07,49.58888058737657,49.6985911062289,48.68128057410344,49.07025146484375,4342100
XLC,2019-05-08,49.090201826919156,49.27969940312113,48.94059587411304,48.99046325683594,3453500
XLC,2019-05-09,48.60148970889405,49.02038407124731,48.33220129123207,48.840858459472656,4241500
XLC,2019-05-10,48.741122872979076,49.15801982626605,48.04296809615647,48.980491638183594,2900500
XLC,2019-05-13,47.9930976880675,48.29230577223585,47.32486642691274,47.46449661254883,8211000
XLC,2019-05-14,47.7437594912743,48.15267811552905,47.414631722794816,47.733787536621094,5332000
XLC,2019-05-15,47.48444570321907,48.95057030421239,47.48444570321907,48.80096435546875,7292700
XLC,2019-05-16,48.83088502713106,49.47917241216328,48.75309160622567,49.22983169555664,4627100
XLC,2019-05-17,48.81093780256924,49.379434337760486,48.7510984649517,48.87078094482422,3662800
XLC,2019-05-20,48.37209966437154,48.45189052097174,47.933261366982805,48.06291580200195,3854100
XLC,2019-05-21,48.451888214334055,48.681281209182785,48.252414886967294,48.59151840209961,3023900
XLC,2019-05-22,48.4419140999954,48.860808482150595,48.4419140999954,48.541648864746094,2793700
XLC,2019-05-23,48.05294285554091,48.19257304707215,47.58418109428257,47.86344528198242,2570200
XLC,2019-05-24,48.142705992852605,48.292308139953,47.82355018014022,47.85346984863281,3442300
XLC,2019-05-28,48.05294384724565,48.48181018987809,48.01304841894555,48.06291580200195,2793400
XLC,2019-05-29,47.863446608583104,47.92328594681938,47.379724999773316,47.59415817260742,2512500
XLC,2019-05-30,47.69389310646749,47.840504812152325,47.454528143409085,47.7038688659668,2520600
XLC,2019-05-31,47.14534211417651,47.2610373303065,46.896001403061526,46.965816497802734,2484800
XLC,2019-06-03,46.50702993639228,46.50702993639228,45.19051130210051,45.48971939086914,7155200
XLC,2019-06-04,45.86872018139749,46.46713638305664,45.549560561923535,46.46713638305664,7110700
XLC,2019-06-05,46.59679395821583,46.59679395821583,46.04824134242968,46.487083435058594,5526400
XLC,2019-06-06,46.57684724426323,46.76634482174222,46.32650970931909,46.68655776977539,3175900
XLC,2019-06-07,46.886025005585175,47.604127461302035,46.84613338387433,47.444549560546875,3345600
XLC,2019-06-10,47.74375898068658,47.91331264507707,47.33484036080494,47.40465545654297,5163000
XLC,2019-06-11,47.92328560839099,48.04296808865584,47.54628408346987,47.604129791259766,2869800
XLC,2019-06-12,47.5841820775133,47.77368345962482,47.20019904286815,47.37473678588867,2459400
XLC,2019-06-13,47.524340434722546,47.92328328447213,47.4146299145343,47.90333557128906,6500400
XLC,2019-06-14,47.98312725820022,48.13272940271815,47.8135735955151,47.993099212646484,2734900
XLC,2019-06-17,48.17262566960365,48.66133514801181,48.13273024184841,48.541648864746094,4248700
XLC,2019-06-18,49.19991067725137,49.43927562802983,48.7411208797576,48.810935974121094,3843500
XLC,2019-06-19,48.81093780256924,48.94059604180297,48.47183427239925,48.87078094482422,3319400
XLC,2019-06-20,49.47917024409296,49.503105216923764,48.83088288746729,49.179962158203125,3340000
XLC,2019-06-21,48.98048966295499,49.34951284831952,48.930622281900966,49.26972579956055,10006600
XLC,2019-06-24,49.35948844396633,49.48914287335026,49.189934783378995,49.389408111572266,5236900
XLC,2019-06-25,49.36946034904638,49.36946034904638,48.377085393187215,48.471832275390625,2431900
XLC,2019-06-26,48.62144072235442,48.83088601543003,48.19257437674009,48.2823371887207,2380900
XLC,2019-06-27,48.61146893259168,48.71120369973658,48.392047879307896,48.62144088745117,1984700
XLC,2019-06-28,48.75109879904906,49.1300939553489,48.59152088991295,49.09020233154297,6084800
XLC,2019-07-01,49.63874932039246,49.758431796658414,49.29964580044116,49.48914337158203,2851800
XLC,2019-07-02,49.509091109434785,49.97785286494337,49.509091109434785,49.947933197021484,2336600
XLC,2019-07-03,50.07758664021345,50.32692734701153,49.97785187934911,50.207244873046875,1260700
XLC,2019-07-05,50.057640416407985,50.346876558011935,49.728512652053816,50.277061462402344,3006100
XLC,2019-07-08,50.07758778279962,50.082575662347814,49.70856459361714,49.8282470703125,1152800
XLC,2019-07-09,49.648722616421054,50.21721914984286,49.578907519659595,50.13743209838867,1714900
XLC,2019-07-10,50.466560038047064,50.76078406507851,50.26709050642143,50.705928802490234,2294400
XLC,2019-07-11,50.81563832793495,50.93532080548322,50.52640218627572,50.73584747314453,5463100
XLC,2019-07-12,50.725874712271384,51.11484561159816,50.64608385874933,51.10487365722656,2621800
XLC,2019-07-15,51.13479298912841,51.1746884156274,50.835584899660475,51.114845275878906,4075900
XLC,2019-07-16,51.144765106760254,51.21458020103781,50.90540015627643,50.99516296386719,2540800
XLC,2019-07-17,51.01511132638729,51.0849264215533,50.51642990112305,50.51642990112305,4760700
XLC,2019-07-18,50.04766647433229,50.187296660006325,49.71355084366409,50.10750961303711,1813800
XLC,2019-07-19,50.3169573748425,50.3169573748425,49.41932927315556,49.459224700927734,1979600
XLC,2019-07-22,49.60882816646217,49.668667500484005,49.324579915946806,49.648719787597656,2391500
XLC,2019-07-23,49.80829903120585,49.848194458055985,49.36946074976625,49.83822250366211,2624700
XLC,2019-07-24,49.46919617867187,50.32692884431815,49.42930455592165,50.277061462402344,1840700
XLC,2019-07-25,50.35685281055928,50.50645495777244,49.8481956179773,50.147403717041016,2192600
XLC,2019-07-26,51.035054120453324,51.733208861499506,51.005134453075016,51.5836067199707,5049700
XLC,2019-07-29,51.50381784756879,51.50381784756879,51.0350560825545,51.29437255859375,2582300
XLC,2019-07-30,50.9752170684122,51.26245578016364,50.90540197164493,51.05500411987305,2095800
XLC,2019-07-31,51.0849259166502,51.37415824892043,50.20724555156132,50.64608383178711,2090800
XLC,2019-08-01,50.78571435033947,51.46392139076828,50.19827073795579,50.40671920776367,4095700
XLC,2019-08-02,50.15737947369087,50.29700966627083,49.61880261262179,49.91801071166992,4656200
XLC,2019-08-05,48.960543584675754,49.13009344684912,47.843498232284496,48.302284240722656,6247900
XLC,2019-08-06,48.830885024490755,49.2497794067787,48.55162463939038,49.00043869018555,6548200
XLC,2019-08-07,48.421964431723296,49.17497443050167,48.03698460287217,49.06027603149414,3323300
XLC,2019-08-08,49.459224219352144,50.0576404115585,49.18993579146807,50.04766845703125,2456700
XLC,2019-08-09,49.748459842235135,49.947933172436606,49.17996332417521,49.48914337158203,1837100
XLC,2019-08-12,49.24977690113013,49.29964428098422,48.75109549331491,48.960540771484375,2329400
XLC,2019-08-13,48.91067621866594,50.157379810263436,48.850833076599784,49.678646087646484,4091700
XLC,2019-08-14,48.980488922539394,49.02038434863445,47.843495911290944,47.91331100463867,4532700
XLC,2019-08-15,48.07289006676591,48.242439924813695,47.65399569191358,47.993099212646484,3998600
XLC,2019-08-16,48.3920444165189,48.69125250118067,48.25241423065255,48.61146545410156,2499600
XLC,2019-08-19,49.17996348779898,49.57890634489189,49.14006806069849,49.36946105957031,2163500
XLC,2019-08-20,49.199910686223326,49.37943249702127,48.930622263070475,49.04032897949219,2156600
XLC,2019-08-21,49.36946188811437,49.45922469827826,49.16998855390158,49.22983169555664,2792300
XLC,2019-08-22,49.349514004128196,49.4442646935961,48.67130695292484,49.120121002197266,1649100
XLC,2019-08-23,48.87077924467086,49.24977818982593,47.609115858626936,47.773681640625,4020300
